LOC,LOCd,LOCo,x_lon,y_lat,OA
IPN0005222,Bengrove,bengrove,-2.03128,51.991807,E00114143
IPN0005223,Benhall,benhall,-2.116223,51.893392,E00112332
IPN0005226,Benhall Green,benhallgreen,1.489434,52.199223,E00154068
IPN0005227,Benhall Street,benhallstreet,1.450794,52.197392,E00154068
IPN0005228,Benham,benham,-1.376025,51.404813,E00082462
IPN0005229,Benham Valance Park,benhamvalancepark,-1.37456,51.405732,E00082462
IPN0005230,Benhilton,benhilton,-0.191199,51.371831,E00020888
IPN0085060,Beningbrough,beningbrough,-1.194129,54.012783,E00140639
IPN0085062,Benington,benington,0.077908,52.992494,E00131968
IPN0085063,Benington,benington,-0.114175,51.896384,E00119405
IPN0005237,Benington Sea End,beningtonseaend,0.098448,52.990164,E00131968
IPN0005239,Benllech,benllech,-4.221196,53.315296,W00000095
IPN0005242,Bennacott,bennacott,-4.411431,50.70324,E00095833
IPN0005243,Bennah,bennah,-3.650669,50.648416,E00102688
IPN0005244,Bennethead,bennethead,-2.864618,54.60674,E00097738
IPN0005245,Bennetland,bennetland,-0.74815,53.747764,E00185559
IPN0005246,Bennett End,bennettend,-0.867875,51.669148,E00090376
IPN0005247,Bennetthorpe,bennetthorpe,-1.11922,53.516011,E00038734
IPN0005248,Bennetts End,bennettsend,-0.451692,51.741101,E00118670
IPN0005250,Benningholme,benningholme,-0.288062,53.832687,E00065762
IPN0085071,Benniworth,benniworth,-0.190034,53.320933,E00132313
IPN0005252,Benoak,benoak,-4.485645,50.416098,E00094699
IPN0005253,Benomley,benomley,-1.757222,53.637117,E00055492
IPN0085074,Benover,benover,0.434734,51.21169,E00123769
IPN0005254,Benover,benover,0.435981,51.209281,E00123769
IPN0005255,Ben Rhydding,benrhydding,-1.801261,53.920506,E00053948
IPN0005256,Benridge,benridge,-1.736162,55.179106,E00190096
IPN0005257,Bensham,bensham,-1.615017,54.958799,E00166190
IPN0085076,Benson,benson,-1.107204,51.620956,E00145688
IPN0005263,Benter,benter,-2.508072,51.239201,E00147780
IPN0005264,Bentfield,bentfield,0.182092,51.907745,E00112215
IPN0005265,Bentfield End,bentfieldend,0.189311,51.906712,E00112215
IPN0005266,Bentfield Green,bentfieldgreen,0.185723,51.907678,E00112211
IPN0005268,Bent Gate,bentgate,-2.311189,53.693855,E00128735
IPN0005267,Bentgate,bentgate,-2.101101,53.598257,E00028142
IPN0005269,Benthall,benthall,-2.89864,52.719679,E00147567
IPN0005270,Benthall,benthall,-2.494303,52.614445,E00146883
IPN0005271,Bentham,bentham,-2.123361,51.846362,E00113977
IPN0005275,Bentilee,bentilee,-2.125175,53.01437,E00071777
IPN0005278,Bentinck Town,bentincktown,-1.274218,53.093576,E00142395
IPN0005279,Bent Lane End,bentlaneend,-2.510267,53.449312,E00062918
IPN0005280,Bent Lanes,bentlanes,-2.37946,53.461026,E00031030
IPN0005281,Bentlass,bentlass,-4.951407,51.67564,W00003069
IPN0005282,Bentlawnt,bentlawnt,-2.983725,52.605637,E00147777
IPN0005284,Bentley,bentley,0.264415,51.647834,E00109071
IPN0005285,Bentley,bentley,-1.137353,53.551379,E00038051
IPN0005286,Bentley,bentley,-0.451696,53.808843,E00065431
IPN0005287,Bentley,bentley,-1.563302,51.062162,E00117769
IPN0005288,Bentley,bentley,-2.024323,52.588503,E00051869
IPN0005296,Bentley Grove,bentleygrove,1.07452,51.987816,E00152272
IPN0005297,Bentley Heath,bentleyheath,-0.191099,51.683514,E00119760
IPN0005298,Bentley Heath,bentleyheath,-1.759751,52.383107,E00051467
IPN0005299,Bentley Moor,bentleymoor,-2.008825,52.59327,E00051916
IPN0005301,Bentley Rise,bentleyrise,-1.145205,53.536244,E00038082
IPN0005302,Benton,benton,-1.558187,55.014322,E00043164
IPN0005304,Benton Green,bentongreen,-1.625103,52.408379,E00051410
IPN0005305,Benton Square,bentonsquare,-1.530712,55.024913,E00166143
IPN0005307,Bents,bents,-2.144418,53.862431,E00127793
IPN0005308,Bents Green,bentsgreen,-1.524473,53.352826,E00040199
IPN0005309,Bentwitchen,bentwitchen,-3.811308,51.09058,E00101944
IPN0085096,Bentworth,bentworth,-1.050884,51.157547,E00114845
IPN0005312,Benty Heys,bentyheys,-2.997768,53.266092,E00092644
IPN0005313,Benville,benville,-2.659112,50.830818,E00104106
IPN0005314,Benwell,benwell,-1.668756,54.975582,E00042042
IPN0085100,Benwick,benwick,-0.024131,52.493498,E00091103
IPN0005319,Beobridge,beobridge,-2.307862,52.523108,E00146895
IPN0085104,Beoley,beoley,-1.902806,52.324047,E00163861
IPN0085106,Bepton,bepton,-0.776844,50.95638,E00160832
IPN0005323,Bepton Common,beptoncommon,-0.759861,50.977666,E00160832
IPN0085108,Berden,berden,0.135438,51.946091,E00112235
IPN0005325,Berea,berea,-5.211332,51.92264,W00003287
IPN0005327,Bere Alston,berealston,-4.187161,50.473183,E00102903
IPN0005328,Bere Chapel,berechapel,-2.867597,50.84789,E00103967
IPN0085111,Berechurch,berechurch,0.907757,51.861222,E00109924
IPN0005330,Bere Down,beredown,-2.224186,50.773022,E00103745
IPN0085114,Bere Ferrers,bereferrers,-4.179224,50.45045,E00102900
IPN0005335,Bere Hill,berehill,-1.467553,51.198448,E00117957
IPN0005336,Bere Marsh,beremarsh,-2.25356,50.907223,E00103619
IPN0005337,Berepper,berepper,-5.274269,50.059379,E00095443
IPN0085119,Bere Regis,bereregis,-2.218493,50.753357,E00103742
IPN0085123,Bergh Apton,berghapton,1.402009,52.560545,E00136697
IPN0005342,Berghers Hill,berghershill,-0.674345,51.581429,E00090469
IPN0005343,Berhill,berhill,-2.793674,51.120263,E00148370
IPN0085125,Berinsfield,berinsfield,-1.177686,51.663066,E00145707
IPN0005347,Beriowbridge,beriowbridge,-4.439434,50.554966,E00095567
IPN0005349,Berkeley,berkeley,-0.146116,51.509615,E00024113
IPN0005352,Berkeley Heath,berkeleyheath,-2.434302,51.691478,E00113623
IPN0005353,Berkeley Road,berkeleyroad,-2.406957,51.699308,E00113938
IPN0085134,Berkhamsted,berkhamsted,-0.574632,51.763679,E00118733
IPN0085142,Berkley,berkley,-2.276898,51.239446,E00147809
IPN0005361,Berkley Heath,berkleyheath,-2.429651,51.69225,E00113623
IPN0005362,Berkley Marsh,berkleymarsh,-2.27832,51.242491,E00147809
IPN0085146,Berkswell,berkswell,-1.6414,52.409113,E00051411
IPN0005368,Berllan-gollen,berllangollen,-3.15886,51.574562,W00007424
IPN0005370,Bermuda,bermuda,-1.47782,52.506444,E00186967
IPN0005371,Bernards Heath,bernardsheath,-0.330721,51.761475,E00120417
IPN0005373,Berners Roding,bernersroding,0.322593,51.764946,E00110579
IPN0005376,Berrick Prior,berrickprior,-1.100497,51.642386,E00145698
IPN0085151,Berrick Salome,berricksalome,-1.103545,51.64463,E00145698
IPN0005381,Berrier,berrier,-2.929272,54.658387,E00097612
IPN0085156,Berriew,berriew,-3.199792,52.599456,W00002280
IPN0005385,Berrington,berrington,-1.988515,55.682051,E00139337
IPN0005387,Berrington Green,berringtongreen,-2.62024,52.296764,E00164319
IPN0005388,Berrington Law,berringtonlaw,-2.015712,55.688341,E00139337
IPN0005389,Berrington on Eye,berringtononeye,-2.726805,52.267386,E00071186
IPN0005390,Berriowbridge,berriowbridge,-4.439461,50.554956,E00095567
IPN0005391,Berristall,berristall,-2.077042,53.305343,E00094227
IPN0005392,Berristall Dove,berristalldove,-2.081751,53.303497,E00094227
IPN0005393,Berristow Lane,berristowlane,-1.322471,53.11139,E00098695
IPN0005394,Berristow Place,berristowplace,-1.321703,53.112734,E00098695
IPN0085160,Berrow,berrow,-2.301801,52.00901,E00164233
IPN0085161,Berrow,berrow,-3.012107,51.266852,E00148145
IPN0005398,Berrow Green,berrowgreen,-2.370202,52.222049,E00164241
IPN0005399,Berry,berry,-4.22068,50.868475,E00165930
IPN0005400,Berry Brow,berrybrow,-1.789068,53.6201,E00056548
IPN0005401,Berryburn,berryburn,-1.97849,55.691395,E00139337
IPN0005402,Berry Croft,berrycroft,0.333836,52.337373,E00091052
IPN0005403,Berry Croft,berrycroft,0.057963,52.309916,E00092330
IPN0005404,Berrycroft,berrycroft,-2.456139,51.693499,E00113620
IPN0005405,Berry Cross,berrycross,-4.173767,50.911001,E00102844
IPN0005406,Berry Down,berrydown,-1.109166,51.191233,E00114697
IPN0005407,Berry Down,berrydown,-1.43222,51.045412,E00118030
IPN0005408,Berrydown Cross,berrydowncross,-4.043525,51.175066,E00101787
IPN0005409,Berryfield,berryfield,-0.858396,51.838908,E00178454
IPN0005410,Berryfield,berryfield,-2.146327,51.361514,E00163576
IPN0085165,Berryfields,berryfields,-0.852155,51.840592,E00178444
IPN0005413,Berry Green,berrygreen,0.222963,52.351202,E00091067
IPN0005414,Berry Head,berryhead,-3.49564,50.398685,E00076732
IPN0005417,Berry Hill,berryhill,-1.852924,50.766041,E00077627
IPN0005418,Berry Hill,berryhill,-2.619355,51.811258,E00112992
IPN0005419,Berry Hill,berryhill,-1.315725,50.6438,E00087356
IPN0005421,Berry Hill,berryhill,-4.818159,52.026251,W00003291
IPN0005423,Berry Hill,berryhill,-2.152008,53.015237,E00071839
IPN0005422,Berryhill,berryhill,-0.691775,51.527312,E00089980
IPN0005420,Berryhill,berryhill,-2.102481,55.658737,E00139330
IPN0005427,Berrylands,berrylands,-0.282189,51.390647,E00014694
IPN0005429,Berry Moor,berrymoor,-1.558749,53.525092,E00037622
IPN0085173,Berrynarbor,berrynarbor,-4.062078,51.200965,E00101787
IPN0085177,Berry Pomeroy,berrypomeroy,-3.652244,50.43774,E00102071
IPN0005435,Berry's Green,berrysgreen,0.066102,51.313706,E00003654
IPN0005436,Berse Drelincourt,bersedrelincourt,-3.019486,53.05052,W00002123
IPN0005437,Bersham,bersham,-3.03342,53.034308,W00002182
IPN0005440,Ber Street,berstreet,1.29846,52.623305,E00136427
IPN0005441,Berth-ddu,berthddu,-3.185161,53.216193,W00001612
IPN0005442,Berthengam,berthengam,-3.323238,53.308232,W00010018
IPN0005443,Berthglyd,berthglyd,-3.573805,53.285501,W00000951
IPN0005444,Berthyfedwen,berthyfedwen,-4.419456,52.042852,W00002833
IPN0005448,Berwick,berwick,-2.678998,50.703904,E00103979
IPN0005446,Berwick,berwick,-2.638642,51.522977,E00075098
IPN0005447,Berwick,berwick,0.155933,50.826312,E00170893
IPN0085186,Berwick Bassett,berwickbassett,-1.858134,51.459107,E00162634
IPN0005453,Berwick Hill,berwickhill,-1.730593,55.073416,E00139786
IPN0005454,Berwick Hills,berwickhills,-1.21205,54.561428,E00060915
IPN0005457,Berwick House,berwickhouse,1.032579,51.081635,E00124538
IPN0005461,Berwick Station,berwickstation,0.165919,50.839861,E00170893
IPN0005462,Berwick St James,berwickstjames,-1.898448,51.154744,E00163352
IPN0005464,Berwick St John,berwickstjohn,-2.076711,51.000069,E00163150
IPN0005466,Berwick St Leonard,berwickstleonard,-2.109287,51.096423,E00184153
IPN0085197,Berwick-upon-Tweed,berwickupontweed,-2.004173,55.771248,E00139322
IPN0005471,Berwick Wharf,berwickwharf,-2.677085,52.692446,E00187181
IPN0005472,Berwyn,berwyn,-3.3791,52.884173,W00002496
IPN0005473,Beryl,beryl,-2.629837,51.218377,E00147977
IPN0005474,Bescaby,bescaby,-0.784875,52.826989,E00131366
IPN0005476,Bescar,bescar,-2.921899,53.613769,E00129477
IPN0005477,Bescar Lane,bescarlane,-2.921379,53.617638,E00129474
IPN0005478,Bescot,bescot,-1.997755,52.565851,E00052233
IPN0005479,Besford,besford,-2.666975,52.819198,E00147093
IPN0005481,Besford Wood,besfordwood,-2.682625,52.828324,E00147093
IPN0005482,Beslow,beslow,-2.622615,52.674343,E00147583
IPN0005483,Besom Hill,besomhill,-2.064898,53.569753,E00027622
IPN0005484,Bessacarr,bessacarr,-1.085632,53.499938,E00038138
IPN0005486,Bessels Green,besselsgreen,0.157103,51.27744,E00123950
IPN0005487,Bessels Leigh,besselsleigh,-1.339507,51.714557,E00146433
IPN0005491,Besses O' Th' Barn,bessesothbarn,-2.288197,53.542637,E00025227
IPN0005492,Bessingby,bessingby,-0.232381,54.075488,E00065323
IPN0005493,Bessingham,bessingham,1.220074,52.883578,E00135884
IPN0005494,Best Beech Hill,bestbeechhill,0.308208,51.059158,E00107829
IPN0085207,Besthorpe,besthorpe,1.035071,52.52067,E00134418
IPN0085208,Besthorpe,besthorpe,-0.765579,53.173342,E00144267
IPN0005497,Bestwall,bestwall,-2.101323,50.685603,E00103869
IPN0085211,Bestwood,bestwood,-1.161429,53.001986,E00069899
IPN0005499,Bestwood Colliery,bestwoodcolliery,-1.173298,53.0219,E00173394
IPN0005500,Bestwood Lodge,bestwoodlodge,-1.152604,53.012765,E00143407
IPN0005501,Bestwood St Albans,bestwoodstalbans,-1.154858,53.031695,E00173396
IPN0005506,Bestwood Village,bestwoodvillage,-1.175293,53.0345,E00173396
IPN0005507,Beswick,beswick,-2.198854,53.476753,E00025842
IPN0005509,Betchcott,betchcott,-2.830909,52.583433,E00147483
IPN0005511,Betchton Heath,betchtonheath,-2.340504,53.139537,E00092933
IPN0085218,Betchworth,betchworth,-0.268657,51.240645,E00155687
IPN0005515,Bethania,bethania,-4.089596,52.249061,W00002880
IPN0005516,Bethania,bethania,-3.924754,52.989147,W00000583
IPN0005518,Bethel,bethel,-4.76437,50.343239,E00096219
IPN0005519,Bethel,bethel,-4.203322,53.166379,W00000266
IPN0005520,Bethel,bethel,-3.508464,52.945892,W00000419
IPN0005521,Bethel,bethel,-4.403511,53.206563,W00000028
IPN0005522,Bethel,bethel,-3.32909,52.779647,W00002461
IPN0005525,Bethersden,bethersden,0.755461,51.129173,E00122008
IPN0005531,Bethesda,bethesda,-4.046859,53.179601,W00000367
IPN0005532,Bethesda,bethesda,-4.772016,51.829219,W00003129
IPN0005533,Bethesda-bach,bethesdabach,-4.291494,53.088649,W00000378
IPN0005534,Bethlehem,bethlehem,-3.911692,51.909752,W00003697
IPN0005535,Bethnal Green,bethnalgreen,-0.058829,51.528886,E00021165
IPN0085233,Betley,betley,-2.366276,53.033954,E00150608
IPN0005540,Betley Common,betleycommon,-2.378006,53.03496,E00150608
IPN0005542,Betsham,betsham,0.308424,51.421147,E00122654
IPN0005543,Betteshanger,betteshanger,1.311416,51.226443,E00122862
IPN0005544,Betteshanger Colliery,betteshangercolliery,1.347327,51.227759,E00122861
IPN0085238,Bettiscombe,bettiscombe,-2.854933,50.793873,E00104139
IPN0005546,Bettisfield,bettisfield,-2.800922,52.913302,W00002145
IPN0005547,Betton,betton,-2.459625,52.928336,E00147092
IPN0005548,Betton Abbots,bettonabbots,-2.719066,52.666605,E00147469
IPN0005549,Betton Strange,bettonstrange,-2.727705,52.679228,E00147469
IPN0005553,Bettws,bettws,-3.588627,51.57079,W00005183
IPN0005554,Bettws,bettws,-3.022602,51.868236,W00008078
IPN0005557,Bettws Bledrws,bettwsbledrws,-4.052691,52.147739,W00002871
IPN0005558,Bettws Cedewain,bettwscedewain,-3.290765,52.561423,W00002339
IPN0005559,Bettws Gwerfil Goch,bettwsgwerfilgoch,-3.444284,53.008335,W00001074
IPN0005560,Bettws Newydd,bettwsnewydd,-2.92425,51.746587,W00008162
IPN0085248,Bettws-y-Crwyn,bettwsycrwyn,-3.170957,52.424339,E00147708
IPN0005563,Betty's Grave,bettysgrave,-1.852334,51.717139,E00112869
IPN0005565,Betws,betws,-3.980189,51.787761,W00003372
IPN0085252,Betws,betws,-4.417419,53.414697,W00009981
IPN0005567,Betws Bledrws,betwsbledrws,-4.056848,52.147864,W00002873
IPN0085256,Betws Garmon,betwsgarmon,-4.181823,53.090873,W00000616
IPN0005571,Betws Ifan,betwsifan,-4.482264,52.101968,W00002776
IPN0085260,Betws-y-Coed,betwsycoed,-3.801112,53.092336,W00000639
IPN0005579,Beufre,beufre,-1.456101,50.80857,E00116851
IPN0005581,Beulah,beulah,-4.497195,52.087452,W00002772
IPN0005582,Beulah,beulah,-3.579584,52.148462,W00002511
IPN0005584,Beveley,beveley,-2.466802,52.694926,E00187164
IPN0005585,Bevendean,bevendean,-0.096371,50.843411,E00085357
IPN0085271,Bevercotes,bevercotes,-0.95271,53.245513,E00142695
IPN0005587,Bevere,bevere,-2.232773,52.230734,E00165257
IPN0005590,Beverley,beverley,-0.419912,53.846272,E00065820
IPN0005594,Beverley Parks,beverleyparks,-0.432557,53.817044,E00065789
IPN0005596,Beversbrook,beversbrook,-1.990756,51.461054,E00184254
IPN0085279,Beverston,beverston,-2.200814,51.642081,E00112857
IPN0005598,Bevill's Hill,bevillshill,-4.460835,50.783004,E00095839
IPN0005599,Bevington,bevington,-1.92699,52.178976,E00159002
IPN0005600,Bevington,bevington,-2.499142,51.670216,E00113937
IPN0005601,Bevington Bush,bevingtonbush,-2.986984,53.416212,E00176685
IPN0005602,Bevis Green,bevisgreen,-2.297041,53.620366,E00025216
IPN0005604,Bevois Mount,bevoismount,-1.399873,50.921154,E00086667
IPN0005605,Bevois Town,bevoistown,-1.399645,50.916746,E00086636
IPN0005606,Bevois Valley,bevoisvalley,-1.392536,50.916439,E00086642
IPN0005607,Bewaldeth,bewaldeth,-3.228293,54.701624,E00096439
IPN0005609,Bewbush,bewbush,-0.220999,51.102947,E00160881
IPN0085286,Bewcastle,bewcastle,-2.683355,55.06477,E00097192
IPN0085289,Bewdley,bewdley,-2.315063,52.375802,E00165399
IPN0085294,Bewerley,bewerley,-1.762618,54.080923,E00141037
IPN0085297,Bewholme,bewholme,-0.227955,53.93529,E00065824
IPN0005618,Bewick Main,bewickmain,-1.60857,54.899018,E00041705
IPN0005619,Bewlbridge,bewlbridge,0.408987,51.084285,E00125906
IPN0005620,Bewley,bewley,-2.548493,54.584769,E00097597
IPN0005621,Bewley Down,bewleydown,-3.019899,50.848996,E00101069
IPN0005622,Bewsey,bewsey,-2.614322,53.397586,E00062827
IPN0005624,Bewsey Estate,bewseyestate,-2.606841,53.400321,E00062825
IPN0005629,Bexley,bexley,0.150485,51.441617,E00002185
IPN0005633,Bexleyheath,bexleyheath,0.14107,51.45661,E00001776
IPN0005634,Bexleyhill,bexleyhill,-0.699276,51.019499,E00160635
IPN0005635,Bexon,bexon,0.710744,51.30406,E00124995
IPN0005637,Bexwell,bexwell,0.411536,52.604679,E00135598
IPN0085320,Beyton,beyton,0.831164,52.233946,E00153343
IPN0005640,Beyton Green,beytongreen,0.831584,52.235025,E00153342
IPN0005643,Bibbear,bibbear,-4.224914,50.924517,E00102814
IPN0005644,Bibstone,bibstone,-2.436897,51.618314,E00173069
IPN0085323,Bibury,bibury,-1.835066,51.760571,E00112686
IPN0085325,Bicester,bicester,-1.151876,51.896606,E00145056
IPN0005653,Bicester Village,bicestervillage,-1.157491,51.893239,E00185858
IPN0085336,Bickenhall,bickenhall,-3.014985,50.966746,E00167311
IPN0085338,Bickenhill,bickenhill,-1.728342,52.440109,E00185083
IPN0085341,Bicker,bicker,-0.178373,52.922542,E00132012
IPN0005660,Bicker Bar,bickerbar,-0.155157,52.930447,E00132118
IPN0005661,Bicker Gauntlet,bickergauntlet,-0.189838,52.937274,E00132013
IPN0005662,Bickerley Common,bickerleycommon,-1.791466,50.843105,E00117218
IPN0005665,Bickershaw,bickershaw,-2.563962,53.512891,E00032060
IPN0005666,Bicker's Heath,bickersheath,1.55339,52.328538,E00154114
IPN0085347,Bickerstaffe,bickerstaffe,-2.838038,53.531545,E00129303
IPN0005669,Bickerton,bickerton,-1.31475,53.949545,E00140986
IPN0005670,Bickerton,bickerton,-2.008155,55.296119,E00139239
IPN0005671,Bickerton,bickerton,-3.665218,50.238533,E00102201
IPN0005673,Bickford,bickford,-2.169512,52.726829,E00151125
IPN0005674,Bickham,bickham,-3.794922,50.385385,E00102008
IPN0005675,Bickham,bickham,-4.123002,50.467455,E00102919
IPN0005676,Bickington,bickington,-4.09244,51.073564,E00101704
IPN0005680,Bickleigh,bickleigh,-3.707216,50.373736,E00101996
IPN0005686,Bickleigh Down,bickleighdown,-4.097881,50.433489,E00102017
IPN0005687,Bickleton,bickleton,-4.139724,51.058768,E00101817
IPN0005688,Bickley,bickley,0.045826,51.403004,E00003122
IPN0005689,Bickley,bickley,-2.537857,52.335377,E00164205
IPN0005691,Bickley Gate,bickleygate,-0.601781,54.311395,E00141615
IPN0005692,Bickley Moss,bickleymoss,-2.680169,53.036673,E00092585
IPN0005693,Bickley Town,bickleytown,-2.703672,53.03294,E00092585
IPN0005694,Bickley Wood,bickleywood,-2.713405,53.02632,E00092586
IPN0085362,Bickmarsh,bickmarsh,-1.847623,52.148619,E00158992
IPN0005698,Bicknacre,bicknacre,0.587754,51.692674,E00109396
IPN0005700,Bicknacre Common,bicknacrecommon,0.580928,51.687158,E00109403
IPN0085367,Bicknoller,bicknoller,-3.272947,51.147034,E00149512
IPN0085370,Bicknor,bicknor,0.668981,51.295252,E00123804
IPN0005704,Bickton,bickton,-1.788878,50.912973,E00116980
IPN0005706,Bicton,bicton,-2.782555,52.271075,E00070652
IPN0005707,Bicton,bicton,-3.047646,52.437507,E00147704
IPN0005710,Bicton Heath,bictonheath,-2.801886,52.715608,E00187199
IPN0085375,Bidborough,bidborough,0.238822,51.169755,E00126141
IPN0005712,Bidden,bidden,-0.986089,51.237171,E00114703
IPN0005714,Biddenden,biddenden,0.643081,51.114913,E00121755
IPN0005717,Biddenden Green,biddendengreen,0.697813,51.154425,E00122037
IPN0085380,Biddenham,biddenham,-0.5079,52.138461,E00183480
IPN0085382,Biddestone,biddestone,-2.198737,51.460913,E00162898
IPN0005721,Biddick,biddick,-1.521444,54.895471,E00044919
IPN0005723,Biddick Hall,biddickhall,-1.449332,54.961559,E00043692
IPN0005724,Biddisham,biddisham,-2.884525,51.275988,E00148139
IPN0085387,Biddlesden,biddlesden,-1.077068,52.055547,E00089400
IPN0005726,Biddlesden Park,biddlesdenpark,-1.080078,52.050347,E00089400
IPN0005727,Biddlesden Park,biddlesdenpark,-1.079551,52.051862,E00089400
IPN0005728,Biddlestone,biddlestone,-2.66466,51.90318,E00070937
IPN0005729,Biddlestone,biddlestone,-2.063722,55.368511,E00139236
IPN0085391,Biddulph,biddulph,-2.176459,53.115038,E00151709
IPN0005736,Biddulph Moor,biddulphmoor,-2.143424,53.123569,E00151675
IPN0005739,Biddulph Park,biddulphpark,-2.143514,53.150536,E00151684
IPN0085402,Bideford,bideford,-4.204874,51.016743,E00102734
IPN0005748,Bidfield,bidfield,-2.134817,51.79393,E00113820
IPN0085415,Bidford-on-Avon,bidfordonavon,-1.854291,52.165269,E00158999
IPN0005754,Bidston,bidston,-3.076642,53.397549,E00036278
IPN0005756,Bidston Moss,bidstonmoss,-3.062053,53.415658,E00036575
IPN0005757,Bidwell,bidwell,-0.529477,51.910247,E00177162
